movie_id,keyword
597,182625
597,209714
597,210184
714,212
714,392
714,470
714,478
714,1774
714,2051
714,2136
714,2534
714,2954
714,3272
714,3531
714,3586
714,3587
714,3588
714,14735
714,41249
714,164713
52537,10183
12799,704
12799,1862
12799,1950
12799,4023
12799,10766
9922,279
9922,3804
9922,4461
9922,6092
9922,12332
547,128
547,242
547,680
547,1534
547,2246
547,2284
547,2673
547,2749
547,2751
547,2752
547,2753
547,2754
547,2755
547,5809
547,6711
547,9935
547,10707
547,18165
547,18330
25994,10183
184,822
184,1449
184,2001
184,6110
184,6149
184,14964
9746,188
9746,478
9746,1262
9746,1529
9746,4558
9746,4559
9746,4561
9746,5722
9438,2251
9438,4794
9438,10244
9438,33626
9438,157904
9438,167889
115,418
115,419
115,420
115,422
115,1337
115,1541
115,1786
115,1930
115,5498
115,10776
115,12670
115,33626
115,155291
115,160846
115,163045
115,167556
115,198673
115,200646
115,219881
27103,108
27103,237
27103,1690
27103,1862
27103,10235
27103,10683
27103,17975
27103,34214
27103,34333
9410,2679
9410,2936
9410,3321
32302,1562
32302,1701
32302,9823
32302,10842
32302,14536
32302,14751
32302,15017
32302,18035
32302,187710
32302,193544
32302,193545
32302,193546
32302,193549
32302,193551
32302,193552
32302,206691
32302,206692
32302,206694
216794,10391
216794,11578
216794,41523
88863,9826
88863,10085
88863,33461
88863,168663
41417,378
41417,657
41417,2733
41417,15009
41417,166524
41417,191404
12538,1741
12538,187056
586,521
586,570
586,591
586,840
586,1543
586,2419
586,2559
586,2941
586,2943
586,2944
586,2946
586,2952
586,2953
586,2954
586,6085
586,6086
586,6091
586,13065
586,34094
2666,634
2666,2116
2666,2887
2666,2964
2666,4565
2666,4630
2666,10937
2666,12965
2666,33465
2666,178657
2666,185199
2666,207268
2666,214730
46338,3182
46338,11513
46338,33557
54007,5404
54007,9715
54007,208870
11258,798
11258,2217
11258,2227
11258,4898
11258,8207
11258,160488
9490,919
9490,6129
9490,10776
9490,14964
9490,187056
9411,290
9411,483
9411,703
9411,3036
9411,6149
9411,6152
9411,6259
9411,9826
9411,10541
9411,11001
9411,13129
9411,14676
9411,14999
9411,18035
9411,156075
9411,207268
25719,212
25719,2334
25719,3713
25719,4373
25719,9468
25719,9673
25719,9727
25719,10329
25719,10594
25719,11454
25719,11612
25719,11677
25719,12094
25719,13027
25719,15232
25719,159608
25719,193305
9033,290
9033,345
9033,4715
9033,8264
9033,11612
11220,395
11220,782
11220,1010
11220,2708
11220,3307
11220,3851
11220,4552
11220,9673
11220,11732
11220,12354
11220,13017
11220,14677
11220,14828
11220,15127
11220,197582
11220,201125
21253,441
21253,983
21253,1704
21253,6089
21253,8029
21253,11121
21253,18263
6116,637
6116,1740
6116,3490
9457,4953
9457,33696
9457,155508
9457,196917
39424,10183
44361,157499
11702,279
11702,478
11702,1376
11702,1589
11702,1788
11702,2231
11702,2708
11702,3739
11702,8997
11702,9748
11702,10562
11702,10718
11702,13116
11702,15211
11702,18026
11702,18107
11702,159932
11702,169590
11702,177964
11702,235220
2923,212
2923,642
2923,848
2923,5823
2923,9727
2923,9937
2923,10508
12238,736
12238,822
12238,3133
12238,3800
12238,10327
12238,12193
12238,14676
12238,189421
12238,223587
11568,378
11568,2636
11568,6231
11568,6783
11568,33624
41577,10183
66894,416
66894,2776
66894,7312
66894,10183
66894,178650
66894,187056
66894,189920
11003,1334
11003,1459
11003,2038
11003,3582
11003,3583
10153,270
10153,1603
10153,1826
10153,2340
10153,3576
10153,9951
10153,11268
10153,162350
10153,162351
30949,572
30949,1930
30949,11454
30949,11732
30949,13028
2898,641
2898,828
2898,3568
2898,6054
2898,10226
2898,10818
2898,13001
2898,13028
2898,15162
2898,159317
2898,159318
2898,167982
2898,228768
9558,255
9558,293
9558,14819
9558,177588
9558,177589
320011,187056
26269,8440
26269,18115
11808,591
11808,3543
11808,6139
11808,10685
11808,33705
6970,3094
6970,5657
6970,10453
6970,34061
47452,1523
47452,9673
47452,159278
47452,207716
18205,255
18205,534
18205,549
18205,596
18205,738
18205,818
18205,1566
18205,1667
18205,2483
18205,41515
18205,163127
18205,180523
36943,1524
36943,1669
36943,1671
36943,5349
36943,9935
21736,8624
21736,156395
21736,159212
21736,160177
21736,192779
17941,2673
17941,4932
17941,6201
17941,6846
17941,9937
17941,157722
10668,1336
10668,1562
10668,1930
10668,2217
10668,5923
10668,10085
10668,11578
10668,11612
10668,12545
10668,13132
10668,14852
10668,15127
10668,33457
10668,155939
10668,160488
9313,254
9313,1400
9313,2546
9313,14577
42807,2492
42807,177695
42807,177703
617,213
617,351
617,544
617,570
617,739
617,1196
617,1664
617,1936
617,2087
617,2920
617,3012
617,3152
617,3180
617,3181
617,3182
617,3183
617,3184
617,3185
617,3186
617,3188
617,3189
617,3190
617,3192
617,3193
617,4580
617,4812
617,6148
617,9457
617,33626
617,34094
617,179431
36568,3478
36568,3664
36568,9727
36568,14659
36568,164253
37272,128
37272,7658
37272,33479
37272,209065
5910,395
5910,455
5910,658
5910,966
5910,1794
5910,6203
5910,6297
9440,833
9440,840
9440,2946
9440,3692
9440,6375
9440,34094
53092,1983
53092,6149
53092,10217
53092,33630
53092,159546
32911,185413
44308,10183
124821,3451
124821,6271
124821,10508
124821,41393
124821,164500
124821,209223
32456,9673
32456,9748
32456,11953
32456,206039
32456,207716
93350,828
93350,1415
93350,33386
32144,4637
32144,5097
32144,10093
32144,17986
32144,187056
17127,4513
17127,9673
17127,13072
17127,184935
19848,3688
19848,6593
19848,7089
19848,156854
1774,378
1774,822
1774,2398
1774,2494
1774,4108
30265,10183
2157,4379
2157,15246
2157,168603
70581,907
70581,974
70581,1562
70581,9673
70581,10562
8838,782
8838,1465
8838,1646
8838,1812
8838,3432
8838,3635
8838,5202
8838,10656
8838,18525
29193,811
29193,2246
29193,3338
29193,10183
795,236
795,290
795,314
795,1333
795,1604
795,4116
795,6150
795,6155
795,12670
795,212760
16980,242
16980,572
16980,733
16980,738
16980,894
16980,931
16980,2334
16980,2483
16980,5340
16980,6782
16980,9468
16980,9673
16980,9713
16980,10183
16980,14604
16980,14964
16980,34079
16980,155490
27472,7312
27472,178923
47881,162333
47881,179882
47881,189099
9469,378
9469,494
9469,1849
9469,2538
9469,3398
9469,3446
9469,3616
9469,6496
9469,10183
12488,1328
12488,4277
12488,5600
12488,10909
81367,161155
81367,208874
267,459
267,549
267,596
267,704
267,726
267,739
267,744
267,856
267,992
267,3725
16148,703
16148,1936
16148,10183
21252,2320
21252,4042
21252,6069
21252,6691
21252,6782
21252,10041
21252,14964
73135,888
73135,966
73135,2041
9449,604
9449,6215
9449,10909
9449,33873
9449,161868
9449,179867
6264,1938
6264,3071
6264,3966
6264,5895
6264,7376
6264,10466
6264,13084
6264,177128
90414,187056
78149,214956
31220,641
31220,818
31220,1963
31220,1992
31220,3616
31220,7540
31220,10235
31220,10787
31220,10983
31220,15149
31220,156181
31220,163088
31220,172715
31220,173117
31220,193173
31220,208365
31220,216936
13907,12990
13907,178423
13907,178424
13907,178425
29825,572
29825,1003
29825,2483
29825,8201
29825,8438
29825,10410
29825,14818
29825,15479
29825,40950
29825,160190
29825,168346
29825,180340
10622,736
10622,779
10622,1650
10622,2231
30020,789
30020,209997
17139,3683
34582,2095
34582,3864
34582,4461
10216,521
10216,1475
10216,1718
10216,3070
10216,4375
10216,6898
10216,9410
10216,10562
10216,10714
10216,11265
10216,11628
10216,12670
10216,14626
10216,17987
10216,188957
10216,235513
9771,1480
9771,1482
9771,3605
9771,3658
9771,4613
9771,6075
24560,5332
24560,7597
24560,8739
24560,10530
24560,10594
24560,176516
76330,1416
76330,1808
76330,2560
76330,3282
76330,9935
76330,187056
9448,5413
9448,10123
9448,11732
9448,18512
9448,34053
9448,159514
9448,161992
9448,161994
9448,161996
9448,161998
9448,161999
38618,409
38618,7347
18316,1812
18316,9276
78373,1415
78373,1556
77514,549
77514,2708
77514,163751
4415,769
4415,1563
4415,1936
4415,4319
4415,6170
39467,1566
55561,10183
55561,187056
8656,840
8656,1432
8656,3337
8656,4040
8656,4803
8656,5096
8656,6941
8656,10222
8656,14626
8656,187056
8656,199076
58680,4513
58680,9673
58680,168346
58680,187056
35161,236
35161,1329
35161,5829
35161,10041
35161,10183
35161,33458
35161,155808
35161,156455
35161,158718
35161,181755
35796,572
35796,1326
35796,2026
35796,2483
35796,3301
35796,4126
35796,6054
35796,8508
35796,10329
35796,12987
35796,156042
35796,178649
35796,186782
929,1328
929,1815
929,2051
929,2534
929,2535
929,3735
929,4527
929,4593
929,4595
929,5698
929,7671
929,13149
929,161791
929,223059
9452,3045
9452,6078
9452,6085
9452,41156
9452,165347
9452,169086
9452,207009
1878,167799
1878,167805
1878,167808
1878,167809
1878,167812
1878,167818
1878,167822
1878,167830
1878,167833
9844,237
9844,3134
9844,3737
9844,6669
9844,10183
9844,10508
9844,34079
14342,1721
14342,3930
14342,9253
14342,10322
14342,10468
14342,165577
14342,173486
14342,220448
14342,221615
9715,1556
9715,2285
9715,2300
9715,2982
9715,3739
9715,4328
9715,6203
9715,6270
9715,11297
9715,15162
9715,41171
26610,11004
26610,191820
20064,8029
40961,2833
40961,3125
40961,10292
40961,10323
40961,10714
40961,11268
40961,11612
40961,14698
40961,15127
40961,158203
40961,190007
1965,931
1965,1936
1965,2679
1965,3152
1965,34094
312,220
312,936
312,1412
312,1635
312,1638
312,1639
312,1640
312,1642
312,1643
312,3737
312,3768
312,5600
312,6029
312,10791
312,18035
312,158558
312,187056
312,188953
312,208349
6068,191088
6068,191089
15037,567
15037,802
15037,1013
15037,2135
15037,2920
15037,3452
15037,3616
15037,3687
15037,4044
15037,4328
15037,5801
15037,6270
15037,8508
15037,9713
15037,13043
15037,14602
15037,18001
15037,33922
15037,155791
15037,164500
15037,164615
15037,167982
15037,171556
15037,187056
15037,197083
15037,197084
15037,197088
50043,4178
50043,9673
50043,9748
37636,572
37636,1003
37636,2483
37636,2804
37636,3658
37636,4620
37636,6025
37636,6782
37636,9673
37636,10768
37636,14964
37636,174420
37636,187056
60951,1160
60951,4381
60951,4478
60951,187056
21334,1155
21334,6069
21334,161837
32284,246
32284,572
32284,931
32284,1566
32284,4142
32284,6149
32284,9673
32284,9713
32284,14766
37410,567
37410,6078
37410,9826
37410,10232
37410,10594
37410,14964
47481,254
47481,10809
47481,33896
53765,931
53765,7101
53765,10183
10674,2156
10674,4344
10674,4613
10674,5600
10674,5719
10674,7376
10674,12554
10674,157904
136134,736
136134,9826
136134,14985
136134,41022
846,258
846,720
846,1328
846,1523
846,1603
846,1812
846,1826
846,2766
846,2908
846,3271
846,3288
846,4249
846,6086
12655,255
12655,1562
12655,3149
12655,3398
12655,4729
12655,11018
12655,160488
3050,167625
3050,187056
1389,736
1389,3303
1389,8806
1389,9098
1389,155552
11020,1820
11020,5657
11020,6783
11020,7665
11020,9054
11020,9672
11020,9937
11020,9950
9464,378
9464,395
9464,5887
95,83
95,90
95,305
95,843
95,1423
95,1430
95,1432
95,1826
95,1872
95,5600
95,9882
95,13027
95,14626
95,164889
95,179431
95,199076
95,211487
944,167377
944,167381
944,188944
35680,10103
35680,187056
11551,3599
11551,6476
11551,7136
11551,13065
11551,156337
11551,180691
11551,187065
473,2157
473,2303
473,2358
473,2359
473,2362
473,2390
473,6009
473,6255
473,6257
102304,572
102304,586
102304,13130
102304,14964
102304,187056
544,3262
544,6844
544,9799
544,11223
544,15027
544,155457
544,158502
544,158505
544,158507
544,194413
10513,387
10513,2080
10513,3002
10513,3393
10513,4382
10513,4812
10513,6506
10513,9951
10513,12377
10513,14909
10513,158726
10513,158727
10513,158729
10513,158734
10513,158741
10513,162512
28966,90
28966,2504
28966,6054
28966,10141
28966,10237
28966,33638
28966,154802
28966,185454
28966,234078
65203,4344
65203,10229
65203,156764
65203,162487
65203,193649
65203,215678
143,74
143,260
143,2504
143,6092
143,10075
143,10141
143,11139
143,18543
143,33638
143,188725
143,227807
143,235080
42861,918
42861,2493
42861,9454
42861,156080
42861,193605
33680,612
33680,1317
33680,1437
33680,2456
33680,8627
33680,9552
33680,9661
33680,9826
33680,10703
33680,33674
33680,156236
33680,169057
33680,170418
33680,172327
33680,177995
33680,191786
33680,201490
33680,238090
33680,238091
12311,800
12311,1316
12311,1422
12311,1860
12311,2041
12311,3180
12311,3799
12311,6611
12311,168297
12311,170314
12311,181240
43277,33879
43277,156028
43277,190122
43278,5565
43278,6165
43278,13028
43278,193275
34106,2693
34106,5728
34106,6095
34106,9673
34106,9713
34106,10483
34106,11677
34106,11678
34106,182625
34106,191786
43266,1209
43266,11004
43266,164742
27367,392
27367,818
27367,1562
27367,1956
27367,1968
27367,3203
27367,3259
27367,33701
27367,33702
27367,197413
17661,10093
28580,1333
28580,2677
28580,6662
28580,6782
28580,7464
28580,13028
28580,33457
28580,156318
28580,161043
28580,171567
28580,195402
28580,201456
887,279
887,447
887,1543
887,1956
887,2367
887,2425
33667,10144
33667,13065
23383,497
23383,2123
25430,531
25430,818
25430,918
25430,3089
25430,5744
25430,6078
25430,6083
25430,6974
25430,12193
25430,14548
25430,156024
25430,179017
27191,291
27191,41585
11426,1668
11426,2539
11426,3365
11426,33702
11426,158372
11426,191110
654,9826
654,9937
654,15137
654,47079
654,69467
654,156151
15919,4452
15919,6038
15919,9673
15919,10508
15919,11590
15919,12544
15919,14646
15919,186403
15919,210019
1725,100
1725,542
1725,699
1725,797
1725,2124
1725,2356
1725,3306
1725,3691
1725,4344
1725,9823
1725,9932
1725,10131
1725,10181
1725,10449
1725,18087
1725,33699
1725,159278
1725,160367
1725,165100
1725,165212
1725,165214
5769,5626
5769,18015
5769,222842
874,392
874,717
874,1829
874,2122
874,4350
874,4351
874,4352
874,4353
874,190285
10633,531
10633,577
10633,1415
10633,2993
10633,3879
10633,7856
10633,12532
10633,14783
10633,15321
10633,41385
17917,3430
17917,4344
17917,8250
17917,13014
3116,1879
1051,796
1051,916
1051,1759
1051,2013
1051,2231
1051,2235
1051,3149
1051,3391
1051,4654
1051,4655
1051,238010
1366,240
1366,276
1366,396
1366,700
1366,1721
1366,2038
1366,2416
1366,2792
1366,4097
1366,4487
1366,4613
1366,4663
1366,4902
1366,5378
1366,5383
1366,6067
12102,1157
12102,4056
12102,6038
12102,14652
12102,15160
12102,18035
12102,33494
12102,162219
12102,168346
12102,178364
12102,188533
12102,216734
16619,447
16619,894
16619,1252
16619,9872
16619,10041
16619,33720
16619,159138
16619,172291
9443,240
9443,388
9443,835
9443,1627
9443,2070
9443,2606
9443,3044
9443,3734
11050,4549
11050,10163
11050,10707
11050,14768
11050,183896
606,238179
606,238239
606,238240
746,188
746,233
746,236
746,478
746,1252
746,1327
746,1412
746,1533
746,1601
746,2020
746,2280
746,2692
746,3995
746,3996
746,3999
746,4004
746,4005
746,6091
746,6285
746,10508
746,33683
746,163048
746,173644
380,30
380,791
380,1646
380,1872
380,1873
380,1874
380,1906
380,9935
380,11428
380,15106
380,179431
380,214965
403,30
403,577
403,2072
403,2076
403,4129
403,10144
403,11508
403,12532
403,33885
403,211660
11485,378
11485,3430
11485,4367
11485,4671
11485,13027
466,242
466,549
466,703
466,977
466,1523
466,1667
466,2375
466,2376
466,2380
466,9937
466,11268
466,156091
466,184989
13820,387
13820,2150
13820,2964
13820,4470
13820,4934
13820,6027
13820,6149
13820,6158
13820,8900
13820,9738
13820,9887
13820,9951
13820,10183
13820,10410
13820,13006
13820,14760
13820,14819
13820,15127
13820,34117
13820,164861
15389,213
15389,242
15389,10183
15389,191790
15389,206298
13597,2158
13597,3098
13597,6300
13597,9887
13597,18129
13597,170362
13597,189094
2108,6270
2108,6291
2108,13130
2108,15299
10014,237
10014,246
10014,657
10014,2913
10014,3030
10014,3358
10014,4375
10014,6152
10014,6270
10014,8508
10014,9712
10014,10170
10014,10985
10014,158713
10014,166287
10014,170383
10014,179878
10014,225209
10072,2655
10072,3030
10072,3363
10072,18029
10072,33457
10072,41329
10072,161207
10072,170383
10072,179878
10072,190007
10072,203360
10072,225209
10131,779
10131,3030
10131,6152
10131,6270
10131,6506
10131,9663
10131,10738
10131,33457
10131,170383
10131,225209
10160,745
10160,1009
10160,1299
10160,2884
10160,3030
10160,6152
10160,6506
10160,10629
10160,13006
10160,13149
10160,17985
10160,170383
10160,207884
10160,220348
10160,225209
11284,1453
11284,3030
11284,9820
11284,11268
11284,11469
11284,14751
11284,15127
11284,170383
11284,179431
11284,187056
11284,224625
11284,225209
11284,225210
4488,793
4488,1889
4488,3623
4488,6158
4488,9748
4488,9826
4488,11663
4488,12339
4488,13073
4488,13088
4488,13130
4488,14805
4488,15227
4488,33513
4488,155627
9725,1890
9725,5767
9725,10292
9725,12339
9725,193575
9725,207969
9728,1889
9728,5767
9728,9826
9728,10714
9728,12339
9728,13088
9728,163621
9728,163651
9728,163652
9730,1889
9730,6506
9730,10326
9730,10714
9730,179422
9730,206977
9731,2546
9731,2800
9731,10714
9731,11612
9731,13130
9731,14676
10225,952
10225,1227
10225,2546
10225,12339
10225,179422
10281,1889
10281,2546
10281,5086
10281,6259
10281,12339
10281,13130
10281,15106
10281,179422
10283,242
10283,1422
10283,2546
10283,6259
10283,6270
10283,6304
10283,8764
10283,10714
10283,13130
10283,179422
948,293
948,2483
948,2546
948,2604
948,3335
948,6149
948,10024
948,10183
948,10333
948,10714
948,10776
948,11040
948,11221
948,11488
948,12339
948,13112
948,14698
948,14805
948,14819
948,17987
948,18035
948,34117
948,156075
948,157701
948,174424
948,198914
948,207159
11281,798
11281,2546
11281,3335
11281,179565
10676,1004
10676,1382
10676,1420
10676,1805
10676,2546
10676,3335
10676,11612
10676,13005
10676,34079
10676,159433
10676,207031
11357,798
11357,1435
11357,1546
11357,3335
11357,3874
11357,4728
11357,9663
11357,9826
11357,10714
11357,11040
11357,11221
11357,13140
11357,156075
11357,179565
11357,207399
11361,798
11361,3875
11361,9215
11361,9663
11361,10059
11361,11040
11361,12339
11361,14751
11361,15106
11361,15127
11361,156143
11361,156392
11361,156525
11361,162538
11361,164218
11361,179565
36599,246
36599,293
36599,572
36599,1691
36599,2483
36599,6270
36599,9748
36599,9826
36599,10183
36599,10266
36599,10714
36599,10776
36599,11181
36599,12339
36599,13130
36599,15127
36599,155490
36599,176182
36599,194729
36599,206850
39929,1227
39929,1326
39929,1879
39929,2483
39929,2626
39929,3752
39929,6270
39929,7281
39929,9712
39929,9748
39929,9826
39929,10081
39929,10093
39929,10266
39929,11221
39929,11510
39929,11663
39929,12339
39929,13130
39929,15085
39929,15136
39929,18005
39929,18732
39929,33725
39929,33841
39929,162846
39929,165154
39929,166229
39929,187844
39929,188989
39929,206850
41828,255
41828,2483
41828,6270
41828,9663
41828,10183
41828,10266
41828,12339
41828,12377
41828,14819
41828,206850
41828,208580
41769,345
41769,572
41769,745
41769,2483
41769,3508
41769,3571
41769,9826
41769,10093
41769,12339
41769,13067
41769,172454
41769,206850
10585,1419
10585,1421
10585,3392
10585,4290
10585,6844
10585,9826
10585,11221
10585,12339
10585,14601
10585,15127
10585,33630
10585,156075
10585,187065
10585,201120
11186,6151
11186,6300
11186,180691
11186,187065
11187,2999
11187,6300
11187,10603
11187,10714
11187,171781
11187,180691
11187,187065
11187,206266
609,970
609,2723
609,3093
609,3350
609,3358
609,3737
609,10235
609,10842
609,11627
609,196964
609,230191
11133,1299
11133,3350
11133,4769
11133,6625
10306,520
10306,3684
10306,4769
10306,14999
10306,15001
9552,2626
9552,3649
9552,3684
9552,5569
9552,5950
9552,9712
9552,9754
9552,10093
9552,10112
9552,10138
9552,11627
9552,14659
9552,15001
9552,18402
9552,179564
9552,179567
9552,198435
11586,2626
11586,4793
11586,5810
11586,9712
11586,10093
11586,14999
11586,161261
11586,179566
11587,2122
11587,2619
11587,2626
11587,3440
11587,5340
11587,10093
11587,10323
11587,14676
11587,156091
941,1824
941,12670
941,15167
941,162380
941,167316
941,167377
941,180668
941,207317
941,208397
941,234038
942,10726
942,15167
942,167316
942,167328
942,167331
942,167377
943,155716
943,167308
943,167309
943,167310
943,167311
943,167313
943,167316
943,167319
943,179430
927,65
927,1299
927,1415
927,2081
927,2182
927,2526
927,2551
927,2725
927,4013
927,5151
927,5152
927,5154
927,6126
927,6300
927,7948
927,9963
927,10005
927,10006
928,242
928,1299
928,1418
928,1852
928,1946
928,2526
928,2766
928,3586
928,3737
928,4237
928,4713
928,5154
928,5155
928,5156
928,5157
928,6247
928,10005
928,13001
9340,12371
9340,14778
9340,169925
9340,169929
9340,169930
9340,169931
9340,169936
9340,169945
9340,169950
9340,169951
9340,169953
9340,169955
9342,387
9342,470
9342,1701
9342,2284
9342,9725
9342,9748
38509,90
38509,246
38509,931
38509,10103
38509,13027
38509,160213
12101,2340
12101,4565
12101,5113
12101,40847
19,312
19,1001
19,1436
19,1761
19,2346
19,2964
19,3223
19,3640
19,4034
19,4565
19,5966
19,6662
19,10012
19,10125
19,11222
19,14544
19,14796
19,154802
19,201028
19,206472
19,234109
19,234110
165,390
165,391
165,830
165,951
165,952
165,956
165,1436
165,4379
165,9663
165,10738
165,12026
165,13130
165,33888
165,172251
165,196664
165,226370
165,226371
196,386
196,387
196,951
196,957
196,999
196,1436
196,1544
196,1582
196,2284
196,4379
196,9503
196,9663
196,10125
196,10322
196,10511
196,10950
196,12371
196,13008
196,155573
196,156234
551,314
551,549
551,613
551,658
551,1155
551,1157
551,1669
551,2580
551,2799
551,2845
551,3799
551,6150
551,9935
551,10617
551,155530
551,189411
551,199076
22328,11931
32611,9963
3170,5774
3170,10683
3170,12392
3170,18211
346,233
346,1462
346,4402
346,4631
346,5329
346,5330
346,5331
346,11426
346,14643
346,33558
346,208244
859,725
859,738
859,1332
859,2045
859,2336
859,2687
859,2692
859,2983
859,3182
859,3452
859,3925
859,4315
859,4319
859,4320
859,4812
859,6049
859,34221
841,530
841,616
841,1299
841,1475
841,1815
841,1826
841,2280
841,2766
841,3074
841,3801
841,4234
841,4235
841,4237
841,4238
841,4565
841,4743
841,6074
841,6091
841,194063
841,197602
11051,186
11051,2052
11051,2974
11051,3035
11051,3571
11051,4115
11051,4690
11051,41511
11051,161216
11051,162706
11051,162708
242,131
242,186
242,242
242,441
242,700
242,716
242,717
242,718
242,720
242,5600
242,10909
1411,572
1411,1664
1411,2426
1411,3036
1411,3684
1411,6150
1411,6548
1411,10062
1411,10150
1411,12332
1411,12654
1411,161264
9769,931
9769,1328
9769,1936
9769,1992
9769,2087
9769,2483
9769,3182
9769,6149
9769,7312
9769,9673
9769,9826
9769,10508
9769,13130
9769,14794
9769,33513
9769,40895
9769,160089
9769,178649
9769,201490
9769,208445
9424,236
9424,572
9424,2041
9424,3030
9424,3713
9424,6149
9424,6255
9424,6270
9424,6318
9424,9678
9424,9826
9424,10508
9424,12105
9424,12400
9424,13130
9424,14837
9424,207069
9835,131
9835,4461
9835,10391
9835,10685
9835,13142
9835,192519
857,1327
857,1430
857,1543
857,1956
857,2770
857,3800
857,3930
857,4299
857,4300
857,4302
857,4303
857,4304
857,6092
857,7956
857,11108
857,11111
857,11371
857,162365
857,207883
17539,237
17539,10183
17539,10198
10957,1938
10957,4931
9570,1373
9570,1826
9570,4078
9570,4380
16249,395
16249,616
16249,5621
16249,8338
16249,12988
19378,977
19378,9951
19379,10364
11164,271
11164,5440
11164,6075
11164,6483
11164,7813
11164,7814
11164,14751
18887,10310
24736,9826
24736,10349
24736,14601
10122,310
10122,455
10122,1007
10122,1432
10122,1603
10122,3243
10122,4379
10122,4414
10122,9951
10122,9963
10122,15162
24816,246
24816,1155
24816,2342
24816,2343
9994,212
9994,703
9994,2011
9994,9401
9994,155325
12129,179294
12129,208361
14140,155645
14140,159953
14140,169639
14140,179213
14140,208361
10439,616
10439,3335
10439,33795
10439,180193
10439,180194
11158,1412
11158,1436
11158,3256
11158,18035
9354,1436
9354,3126
9354,6380
9354,7035
9354,8515
9354,10226
34774,385
34774,2580
37969,977
37969,10468
37969,15162
9631,417
9631,1562
9631,6125
9631,6139
9631,6149
9631,7188
9631,9826
9631,9937
9631,10410
9631,14677
9631,209140
9820,10132
9820,18008
9820,168211
9820,187056
14013,1485
14013,3338
14013,6075
14013,6732
14013,8508
14013,9713
14013,10456
14013,10594
14013,12094
14013,41391
14013,200739
14013,213118
36606,2793
36606,4328
36606,5956
36606,8181
36606,11614
36606,11830
36606,12093
36606,12396
36606,13028
36606,14599
36606,33490
36606,33879
36606,50244
36606,156507
36606,158235
36606,162262
36606,166297
36606,166300
36606,166309
36606,166310
36606,166313
36606,166321
36606,166323
36606,166329
36606,166339
36606,187056
96196,388
96196,5698
96196,11254
96196,15055
96196,187056
96196,209003
98505,2548
98505,3363
98505,178210
98505,215579
1779,592
1779,14737
1779,156052
1779,156338
10849,242
10849,1388
10849,5571
10849,13072
10849,162262
10849,184989
678,703
678,1415
678,1420
678,1635
678,1660
678,9016
678,9104
678,9758
678,11435
678,13142
678,33456
678,155436
678,177362
678,180172
678,195402
907,128
907,428
907,1252
907,1465
907,2504
907,3460
907,3691
907,4500
907,5600
907,6917
5961,1155
5961,1192
5961,1452
5961,1872
5961,2637
5961,3737
5961,3739
5961,5561
47908,10685
47908,163484
47908,220195
2887,237
2887,740
2887,8629
2887,9766
2887,13005
2887,17995
2887,173504
2887,188957
11974,2340
11974,3700
11974,6259
11974,6876
11974,10123
11974,10226
11974,10532
11974,10714
11974,12339
11974,12394
11974,13112
11974,15346
11974,18058
11974,18127
11974,157758
11974,160840
11974,162993
11974,176182
11974,180523
11974,183953
11974,193227
20348,1820
20348,3800
20348,10183
20348,10287
20348,11695
20348,33979
20348,161188
20348,167043
20348,167863
20348,168697
20348,168700
20348,168701
26648,1631
26648,1664
26648,4581
26648,5136
26648,6373
26648,11510
26648,33720
26648,174594
26648,187056
26648,233055
11911,2652
11911,3658
11911,5810
11911,15001
11911,184989
793,1415
793,4075
793,9937
793,10183
793,33699
793,156207
35144,5571
35144,18087
35144,163726
35144,198910
35144,198912
35144,198914
9325,958
9325,2398
9325,2526
9325,4344
9325,5650
9325,10787
9325,11477
9325,11500
9325,13014
9325,191117
9325,230873
9325,236685
10340,977
10340,1440
10340,1808
10340,2038
10340,5091
10340,10336
10340,15162
10144,658
10144,2407
10144,3071
10144,4152
10144,5600
10144,5938
10144,7376
10144,10336
10144,11017
10144,188993
10144,190406
10414,1483
10414,6075
10414,6483
10414,41132
10414,41401
10414,156115
10414,191222
10437,65
10437,2964
10437,4344
10437,6162
10437,33966
10437,161174
10437,180975
10437,207317
15300,174240
15300,174243
15300,174244
15300,174245
15300,174252
15300,174254
15300,174258
12230,8841
12230,10336
12230,15162
12230,158369
13380,65
13380,10707
13380,207317
10693,334
10693,1155
10693,1412
10693,2343
10693,2710
10693,3650
10693,3930
10693,4418
10693,5938
10693,10336
10693,12988
10693,47972
11335,1009
11335,1936
11335,4769
11335,10244
11335,41599
11335,155586
11335,223172
11135,1384
11135,1930
11135,2161
11135,3184
11135,4725
11135,5350
11135,5657
11135,5739
11135,8723
11135,9109
11135,193760
11319,1930
11319,2161
11319,4725
11319,5344
11319,10084
11319,10336
11319,10591
11319,11107
11319,14617
11319,33885
11319,156168
11319,158027
15969,539
15969,4344
15969,9663
15969,9748
15969,15252
15969,18165
15969,179430
15969,198756
13155,209649
10249,9715
10249,12670
10249,175091
10249,175103
10249,175107
10249,208289
15943,10909
15943,15162
15943,33518
10882,2116
10882,2343
10882,3071
10882,3098
10882,3205
10882,4152
10882,4344
10882,5091
10882,7376
10882,7430
10882,10336
10882,10466
10882,12554
10882,34137
10882,179411
10882,223448
24808,291
24808,616
24808,818
24808,952
24808,1566
24808,2158
24808,2857
24808,3199
24808,3473
24808,3986
24808,4252
24808,5202
24808,11181
24808,14527
24808,14792
24808,33505
24808,163075
24808,166109
24808,178883
24808,230951
